id,name,brief,desc,name1,type,type_config,qlt,group,is_economy,stack_limit,level,icon,light_effect,gift_id,is_auto_open,equip,pub_scroll_type,partner_cost,treasure_cost,get_ways,go_window,getway_item,dropbox_show,is_sell,sell_price,summon_id,show_in_bag,show_bag_type,filter_type,show_in_forge,skin_id,collection_id,para,avatar_frame_effect,effect_mask,dress_id
3200829,-1,-1,-1,,31,,5,,0,,1,icon_dress_1013901,,,,,,,,,,,,,,,0,,,,,,,,,101139
3200835,-1,-1,-1,,31,,5,,0,,1,icon_dress_1014001,,,,,,,,,,,,,,,0,,,,,,,,,101140
3200841,-1,-1,-1,,31,,5,,0,,1,icon_dress_1014101,,,,,,,,,,,,,,,0,,,,,,,,,101141
3200847,-1,-1,-1,,31,,5,,0,,1,icon_dress_1014201,,,,,,,,,,,,,,,0,,,,,,,,,101142
3200853,-1,-1,-1,,31,,5,,0,,1,icon_dress_1014301,,,,,,,,,,,,,,,0,,,,,,,,,101143
3200859,-1,-1,-1,,31,,5,,0,,1,icon_dress_1014401,,,,,,,,,,,,,,,0,,,,,,,,,101144
3200865,-1,-1,-1,,31,,5,,0,,1,icon_dress_1014501,,,,,,,,,,,,,,,0,,,,,,,,,101145
3200871,-1,-1,-1,,31,,5,,0,,1,icon_dress_1014601,,,,,,,,,,,,,,,0,,,,,,,,,101146
3200877,-1,-1,-1,,31,,5,,0,,1,icon_dress_1014701,,,,,,,,,,,,,,,0,,,,,,,,,101147
3200883,-1,-1,-1,,31,,5,,0,,1,icon_dress_1014801,,,,,,,,,,,,,,,0,,,,,,,,,101148
3200889,-1,-1,-1,,31,,5,,0,,1,icon_dress_1014901,,,,,,,,,,,,,,,0,,,,,,,,,101149
3200895,-1,-1,-1,,31,,5,,0,,1,icon_dress_1015001,,,,,,,,,,,,,,,0,,,,,,,,,101150
3200901,-1,-1,-1,,31,,4,,0,,1,icon_dress_1015101,,,,,,,,,,,,,,,0,,,,,,,,,101151
3200907,-1,-1,-1,,31,,4,,0,,1,icon_dress_1015201,,,,,,,,,,,,,,,0,,,,,,,,,101152
3200913,-1,-1,-1,,31,,4,,0,,1,icon_dress_1015301,,,,,,,,,,,,,,,0,,,,,,,,,101153
3200919,-1,-1,-1,,31,,4,,0,,1,icon_dress_1015401,,,,,,,,,,,,,,,0,,,,,,,,,101154
3200925,-1,-1,-1,,31,,4,,0,,1,icon_dress_1015501,,,,,,,,,,,,,,,0,,,,,,,,,101155
3200931,-1,-1,-1,,31,,4,,0,,1,icon_dress_1015601,,,,,,,,,,,,,,,0,,,,,,,,,101156
3200937,-1,-1,-1,,31,,4,,0,,1,icon_dress_1015701,,,,,,,,,,,,,,,0,,,,,,,,,101157
3200943,-1,-1,-1,,31,,4,,0,,1,icon_dress_1015801,,,,,,,,,,,,,,,0,,,,,,,,,101158
3200949,-1,-1,-1,,31,,4,,0,,1,icon_dress_1015901,,,,,,,,,,,,,,,0,,,,,,,,,101159
3200955,-1,-1,-1,,31,,4,,0,,1,icon_dress_1016001,,,,,,,,,,,,,,,0,,,,,,,,,101160
3200961,-1,-1,-1,,31,,6,,0,,1,icon_dress_1016101,,,,,,,,,,,,,,,0,,,,,,,,,101161
3200967,-1,-1,-1,,31,,6,,0,,1,icon_dress_1016201,,,,,,,,,,,,,,,0,,,,,,,,,101162
3200973,-1,-1,-1,,31,,6,,0,,1,icon_dress_1016301,,,,,,,,,,,,,,,0,,,,,,,,,101163
3200979,-1,-1,-1,,31,,6,,0,,1,icon_dress_1016401,,,,,,,,,,,,,,,0,,,,,,,,,101164
3200985,-1,-1,-1,,31,,6,,0,,1,icon_dress_1016501,,,,,,,,,,,,,,,0,,,,,,,,,101165
3200991,-1,-1,-1,,31,,6,,0,,1,icon_dress_1016601,,,,,,,,,,,,,,,0,,,,,,,,,101166
3200997,-1,-1,-1,,31,,6,,0,,1,icon_dress_1016701,,,,,,,,,,,,,,,0,,,,,,,,,101167
3201003,-1,-1,-1,,31,,6,,0,,1,icon_dress_1016801,,,,,,,,,,,,,,,0,,,,,,,,,101168
3201009,-1,-1,-1,,31,,6,,0,,1,icon_dress_1016901,,,,,,,,,,,,,,,0,,,,,,,,,101169
3201015,-1,-1,-1,,31,,6,,0,,1,icon_dress_1017001,,,,,,,,,,,,,,,0,,,,,,,,,101170
3201021,-1,-1,-1,,31,,5,,0,,1,icon_dress_1017101,,,,,,,,,,,,,,,0,,,,,,,,,101171
3201027,-1,-1,-1,,31,,5,,0,,1,icon_dress_1017201,,,,,,,,,,,,,,,0,,,,,,,,,101172
3201033,-1,-1,-1,,31,,5,,0,,1,icon_dress_1017301,,,,,,,,,,,,,,,0,,,,,,,,,101173
3201039,-1,-1,-1,,31,,5,,0,,1,icon_dress_1017401,,,,,,,,,,,,,,,0,,,,,,,,,101174
3201045,-1,-1,-1,,31,,5,,0,,1,icon_dress_1017501,,,,,,,,,,,,,,,0,,,,,,,,,101175
3201051,-1,-1,-1,,31,,5,,0,,1,icon_dress_1017601,,,,,,,,,,,,,,,0,,,,,,,,,101176
3201057,-1,-1,-1,,31,,5,,0,,1,icon_dress_1017701,,,,,,,,,,,,,,,0,,,,,,,,,101177
3201063,-1,-1,-1,,31,,5,,0,,1,icon_dress_1017801,,,,,,,,,,,,,,,0,,,,,,,,,101178
3201069,-1,-1,-1,,31,,5,,0,,1,icon_dress_1017901,,,,,,,,,,,,,,,0,,,,,,,,,101179
3201075,-1,-1,-1,,31,,5,,0,,1,icon_dress_1018001,,,,,,,,,,,,,,,0,,,,,,,,,101180
3999991,,-1,,,32,,1,,0,,1,icon_3999991,,,,,,,,,,,,,,,0,,,,,,,,,
3999992,,-1,,,32,,2,,0,,1,icon_3999991,,,,,,,,,,,,,,,0,,,,,,,,,
3999993,,-1,,,32,,3,,0,,1,icon_3999991,,,,,,,,,,,,,,,0,,,,,,,,,
3999994,,-1,,,32,,4,,0,,1,icon_3999991,,,,,,,,,,,,,,,0,,,,,,,,,
3999995,,-1,,,32,,5,,0,,1,icon_3999991,,,,,,,,,,,,,,,0,,,,,,,,,
3999996,,-1,,,32,,6,,0,,1,icon_3999991,,,,,,,,,,,,,,,0,,,,,,,,,
